TRANSACTION_ID,TRANSACTION_LINE_ID,STORE_ID,SKU,SALE_PRICE_EX_VAT,REVENUE,QTY,DISCOUNT
126918421,449254811,35,27004,2.0833000000,2.0833,1.0000,0.0000
126396471,447628853,6,65598,0.0000000000,0.0000,1.0000,0.0000
125731172,445728885,140,52812,7.1910000000,7.1910,1.0000,0.7990
127155238,449886678,212,42038,2.9083000000,2.9083,1.0000,0.0000
126738656,448628563,80,20714,1.7083000000,1.7083,1.0000,0.0000
127630405,451243770,55,52713,1.2679000000,1.2679,1.0000,0.2238
125562186,445093380,180,48357,7.5000000000,15.0000,2.0000,3.3167
125406865,444599384,97,46105,1.2679000000,1.2679,1.0000,0.2238
125382878,444512201,20,22047,0.0000000000,0.0000,1.0000,0.0000
125382878,444506451,20,22047,0.0000000000,0.0000,1.0000,0.0000
125408313,444546592,13,65145,0.8333000000,0.8333,1.0000,0.2083
125851108,446000928,150,65597,0.0000000000,0.0000,1.0000,0.0000
125904214,446089649,180,52136,7.7846000000,7.7846,1.0000,1.3738
127150179,449868367,94,27019,0.3472000000,0.3472,1.0000,0.6945
125814646,445894576,5,52719,0.8333000000,0.8333,1.0000,0.1583
126602639,448338396,167,62511,1.6583000000,1.6583,1.0000,0.0000
126960112,449310954,105,52812,6.7915000000,6.7915,1.0000,1.1985
126969129,449337450,172,25029,1.0750000000,1.0750,1.0000,0.0000
126971806,449349720,51,54999,0.0000000000,0.0000,1.0000,2.4917
126598808,448228073,33,11162,2.9167000000,2.9167,1.0000,0.6583
127893442,452032070,173,61851,0.8333000000,0.8333,1.0000,0.0000
128113454,452700710,8,63408,1.4950000000,1.4950,1.0000,1.4950
128333548,453541637,119,66297,4.5792000000,4.5792,1.0000,4.5792
126137859,446790859,104,52718,13.1175000000,13.1175,1.0000,1.4575
126139702,446779946,76,42423,28.4921000000,28.4921,1.0000,1.4996
126086737,446623186,105,32683,1.3250000000,1.3250,1.0000,0.0000
125743480,445681086,97,65598,0.0000000000,0.0000,1.0000,0.0000
125732427,445664272,216,65142,0.8333000000,0.8333,1.0000,0.2083
126834795,448944886,12,48357,7.5000000000,15.0000,2.0000,3.3167
127146662,449862021,209,62956,1.0500000000,1.0500,1.0000,0.5250
127162942,449907313,215,65598,0.0000000000,0.0000,1.0000,0.0000
125901885,446098071,60,42050,2.9083000000,2.9083,1.0000,0.0000
125732099,445654044,196,51337,14.9917000000,14.9917,1.0000,0.0000
126138713,446779172,178,50083,1.0750000000,1.0750,1.0000,1.0000
126924270,449206995,191,28147,3.7417000000,3.7417,1.0000,0.0000
126104580,446720648,34,62361,3.3250000000,3.3250,1.0000,0.0000
128112821,452697725,59,62518,0.8250000000,0.8250,1.0000,0.0000
128325415,453524648,53,63418,1.7900000000,1.7900,1.0000,0.0000
126584196,448229467,172,52264,31.1596000000,31.1596,1.0000,5.4988
127689869,451371204,13,32683,1.3250000000,1.3250,1.0000,0.0000
126203336,446999331,51,16209,12.4917000000,12.4917,1.0000,0.0000
127158401,449891104,143,48357,7.0833500000,14.1667,2.0000,2.4833
125539240,445040795,7,53422,2.7722000000,2.7722,1.0000,1.3861
125371648,444464600,64,50700,4.9917000000,4.9917,1.0000,0.0000
126735588,448658979,49,9521,2.2015000000,2.2015,1.0000,0.3885
125944054,446234441,189,62432,7.9167000000,7.9167,1.0000,1.2417
127504748,450901445,131,48357,8.3250000000,8.3250,1.0000,0.0000
127495045,450844591,130,42419,25.4929000000,25.4929,1.0000,4.4988
127643391,451289911,35,56401,1.9166666667,6.0950,3.1800,0.0000
127685741,451341564,18,19726,1.9457000000,1.9457,1.0000,0.5460
128013306,452449319,34,63147,1.6583000000,1.6583,1.0000,0.0000
128113454,452695032,8,19723,1.5888000000,1.5888,1.0000,0.4945
125323136,444280584,175,11153,1.3250000000,1.3250,1.0000,0.3333
126343312,447427000,131,50076,1.0750000000,1.0750,1.0000,1.0000
126648378,448378808,118,56410,1.1971000000,1.1971,1.0000,0.2113
126892838,449140409,35,19726,2.4917000000,2.4917,1.0000,0.0000
126396072,447632952,199,65598,0.0000000000,0.0000,1.0000,0.0000
128333548,453541760,119,42423,14.9958333333,44.9875,3.0000,44.9875
126465840,447880561,175,63413,1.3425000000,1.3425,1.0000,0.4475
125864067,446034338,103,48756,10.4167000000,10.4167,1.0000,2.4917
126171420,446855793,199,11916,1.2417000000,1.2417,1.0000,0.0000
125360799,444473609,105,66603,0.8333000000,0.8333,1.0000,0.2083
125431057,444689477,49,42048,1.9389000000,1.9389,1.0000,0.9694
127279333,450278216,36,54666,2.1510000000,2.1510,1.0000,0.2390
125487142,444866220,97,48357,7.5000000000,7.5000,1.0000,1.6583
127557660,451056382,99,53819,0.5750000000,0.5750,1.0000,0.0000
126396381,447626390,6,53373,8.4929000000,8.4929,1.0000,1.4988
127550800,451048678,219,66597,0.8333500000,1.6667,2.0000,0.4167
127789753,451633812,181,63408,2.5415000000,2.5415,1.0000,0.4485
128160042,452987988,105,52081,1.6250000000,1.6250,1.0000,0.0000
128168129,452959325,53,22047,0.0000000000,0.0000,4.0000,0.0000
126552496,448101726,55,52300,3.5000000000,3.5000,1.0000,2.4900
128427999,453873421,51,52295,3.3250000000,3.3250,1.0000,0.0000
127123199,449792728,103,62519,0.4083000000,0.4083,1.0000,0.0000
127127870,449757273,192,46105,1.4804000000,1.4804,1.0000,0.0113
125709793,445586050,189,19721,2.0833000000,2.0833,1.0000,0.0000
127119327,449793093,168,65145,0.8333000000,0.8333,1.0000,0.2083
127123199,449787562,103,62519,0.4083000000,0.4083,1.0000,0.0000
126793987,448818776,80,53987,7.7846000000,7.7846,1.0000,1.3738
127619563,451165105,202,52716,1.3425000000,1.3425,1.0000,0.1492
126728704,448689391,195,63352,3.3915000000,3.3915,1.0000,0.5985
127274061,450216737,35,65410,4.9917000000,4.9917,1.0000,0.0000
127010310,449462606,176,65598,0.0000000000,0.0000,1.0000,0.0000
125884711,446060028,153,62826,12.5000000000,12.5000,1.0000,0.0000
127406382,450550963,12,10088,2.4917000000,2.4917,1.0000,0.0000
127420378,450566297,201,62826,12.5000000000,12.5000,1.0000,0.0000
126961501,449313841,8,54690,0.2375000000,0.2375,1.0000,0.0125
127469693,450791216,172,40952,3.1208000000,3.1208,1.0000,3.1208
126950713,449280147,178,52724,3.3250000000,3.3250,1.0000,0.0000
126783472,448784058,188,63418,1.5215000000,1.5215,1.0000,0.2685
126924270,449208015,191,52297,4.5750000000,4.5750,1.0000,0.0000
126367239,447488770,199,65598,0.0000000000,0.0000,1.0000,0.0000
127724950,451436809,142,19722,2.0833000000,2.0833,1.0000,0.0000
126406500,447611790,174,62457,9.9096000000,9.9096,1.0000,1.7488
126206776,447024353,15,55004,6.6667000000,6.6667,1.0000,0.8250
126152449,446819818,143,42412,9.1583000000,9.1583,1.0000,0.0000
126178321,446900823,156,9537,2.5900000000,2.5900,1.0000,0.0000
125942814,446232544,151,20714,1.7083000000,1.7083,1.0000,0.0000
125490175,444879854,10,42039,1.4542000000,1.4542,1.0000,1.4542
125658315,445377137,167,54690,0.2500000000,0.2500,1.0000,0.0000
125671552,445438742,186,52782,1.2458000000,1.2458,1.0000,1.2458
125369587,444481473,214,54690,0.2500000000,0.2500,1.0000,0.0000
125353553,444441500,207,65597,0.0000000000,0.0000,1.0000,0.0000
125351692,444489842,60,54996,2.4917000000,2.4917,1.0000,0.0000
125778453,445774738,206,52297,2.9167000000,2.9167,1.0000,1.6583
125776043,445764357,195,64952,0.8333000000,0.8333,1.0000,0.2083
127673963,451337517,74,42415,31.4925000000,31.4925,1.0000,3.4992
127434743,450637324,6,19721,1.6667000000,1.6667,1.0000,0.4167
127445800,450660746,53,54722,8.3250000000,8.3250,1.0000,0.0000
125457613,444780506,189,27188,6.2416750000,24.9667,4.0000,0.0000
126188717,446935218,207,52812,6.7915000000,6.7915,1.0000,1.1985
127518292,450873226,182,42415,29.7429000000,29.7429,1.0000,5.2488
127515177,450907232,64,65733,8.4915000000,8.4915,1.0000,1.4985
126648378,448376283,118,36027,3.7500884956,2.1188,0.5650,0.0000
125608948,445271847,216,65596,0.0000000000,0.0000,1.0000,0.0000
126437540,447761177,121,42412,7.7846000000,7.7846,1.0000,1.3738
125315501,444322125,176,65597,0.0000000000,0.0000,1.0000,0.0000
126620751,448318315,131,41780,2.9083000000,2.9083,1.0000,0.0000
126619353,448324022,76,42409,28.4921000000,28.4921,1.0000,1.4996
125743672,445667167,192,65801,6.6583000000,6.6583,1.0000,0.0000
125733220,445679317,207,65598,0.0000000000,0.0000,1.0000,0.0000
125732427,445657986,216,65598,0.0000000000,0.0000,1.0000,0.0000
126693124,448538179,185,45376,4.9917000000,4.9917,1.0000,0.0000
126894932,449177870,78,42410,7.7846000000,7.7846,1.0000,1.3738
127947894,452204508,175,66597,1.0417000000,1.0417,1.0000,0.0000
127951764,452236769,76,63147,1.6583000000,1.6583,1.0000,0.0000
127950533,452243398,182,50062,13.1175000000,13.1175,1.0000,1.4575
127950837,452249887,104,53420,0.6208000000,0.6208,1.0000,0.6208
128134766,452885360,7,45376,4.9917000000,4.9917,1.0000,0.0000
128143973,452860114,181,54666,1.7925000000,1.7925,1.0000,0.5975
128150407,452919454,189,63418,1.6110000000,1.6110,1.0000,0.1790
128133262,452846100,195,14054,12.4917000000,12.4917,1.0000,0.0000
127125314,449748882,210,54690,0.2375000000,0.2375,1.0000,0.0125
126169535,446862962,191,52713,1.4804000000,1.4804,1.0000,0.0113
126171420,446857039,199,11916,1.2417000000,1.2417,1.0000,0.0000
127065317,449560551,186,46568,4.7417000000,4.7417,1.0000,0.0000
127062866,449609055,193,10121,6.6583000000,6.6583,1.0000,0.0000
128144607,452867273,11,62956,0.7875000000,0.7875,1.0000,0.7875
128136042,452876175,12,63147,1.6583000000,1.6583,1.0000,0.0000
127877734,452000842,117,54722,8.3250000000,8.3250,1.0000,0.0000
127214704,450050734,60,45375,2.4917000000,2.4917,1.0000,0.0000
127750605,451540825,167,19721,1.6667000000,1.6667,1.0000,0.4167
126456178,447854548,116,65598,0.0000000000,0.0000,1.0000,0.0000
125711624,445552520,59,65598,0.0000000000,0.0000,1.0000,0.0000
125625099,445283110,153,9519,7.6415000000,7.6415,1.0000,1.3485
126922027,449220885,186,50879,2.9167000000,2.9167,1.0000,0.4083
126476355,447923477,13,62518,0.8250000000,0.8250,1.0000,0.0000
126441407,447789050,10,17062,6.3665000000,6.3665,1.0000,1.1235
128148435,452906554,121,42411,31.4925000000,31.4925,1.0000,3.4992
128143973,452860115,181,54690,0.2500000000,0.2500,1.0000,0.0000
128131050,452848587,49,63147,1.6583000000,1.6583,1.0000,0.0000
128031482,452513853,53,54660,1.1950000000,1.1950,1.0000,1.1950
125490175,444881210,10,54623,1.6583000000,1.6583,1.0000,0.0000
126424050,447706595,197,47975,3.0004000000,3.0004,1.0000,0.1579
126685792,448505484,103,63413,0.5967000000,0.5967,1.0000,1.1933
126686224,448512907,13,36220,14.5833000000,14.5833,1.0000,4.5750
126685792,448504450,103,63413,0.5967000000,0.5967,1.0000,1.1933
126548063,448103704,98,65598,0.0000000000,0.0000,1.0000,0.0000
125853231,445997112,192,45376,4.1667000000,4.1667,1.0000,0.8250
127782693,451679905,209,61618,2.6300000000,2.6300,1.0000,0.6600
127777250,451626815,77,59901,2.0750000000,2.0750,1.0000,0.0000
127716006,451456516,110,58166,2.0833000000,2.0833,1.0000,0.2417
127714744,451440492,77,51113,0.8333000000,0.8333,1.0000,0.0000
127714758,451447397,74,12251,12.4900000000,12.4900,1.0000,0.0000
127464882,450799048,178,54647,2.3900000000,2.3900,1.0000,0.0000
127464949,450802556,188,63347,4.9900000000,4.9900,1.0000,0.0000
126672186,448478112,131,62956,0.0000000000,0.0000,1.0000,1.5750
128168129,452954300,53,11292,10.3500000000,10.3500,1.0000,1.1500
125712818,445535507,191,52139,7.7846000000,7.7846,1.0000,1.3738
125943256,446236914,206,42066,2.9083000000,2.9083,1.0000,0.0000
128289403,453264542,55,27004,1.6667000000,1.6667,1.0000,0.4167
128284424,453286444,99,46555,1.0000000000,1.0000,1.0000,0.0000
128278416,453268909,185,65410,4.9917000000,4.9917,1.0000,0.0000
128313364,453439505,4,36252,4.1583000000,4.1583,1.0000,1.6667
128315999,453443997,6,23325,1.4525000000,1.4525,1.0000,0.6225
125297127,444158106,103,36024,2.6583739837,1.6349,0.6150,0.0000
125287844,444130406,187,26994,4.4900000000,4.4900,1.0000,0.0000
125284568,444181819,197,62299,13.4513000000,13.4513,1.0000,2.3738
125292374,444180732,175,65597,0.0000000000,0.0000,1.0000,0.0000
126797314,448759870,216,65785,1.1933000000,1.1933,1.0000,0.5967
127073273,449589292,181,7716,7.5000000000,7.5000,1.0000,2.7417
126924270,449208016,191,46107,1.7417000000,1.7417,1.0000,-0.2500
126783472,448778407,188,63414,1.5215000000,1.5215,1.0000,0.2685
126927421,449238875,63,54624,1.6583000000,1.6583,1.0000,0.0000
126929401,449235519,77,42411,31.1596000000,31.1596,1.0000,3.8321
128112618,452690964,39,63326,9.1583000000,9.1583,1.0000,0.0000
126651991,448413331,8,36027,3.5625407166,2.1874,0.6140,0.1151
127017630,449473330,210,22047,0.0000000000,0.0000,1.0000,0.0000
127137773,449782680,103,8462,1.4083250000,5.6333,4.0000,0.0000
127136202,449765539,175,50692,2.9083000000,2.9083,1.0000,0.0000
126474961,447920670,7,10120,11.2500000000,11.2500,1.0000,1.2417
126031114,446462274,5,59901,2.0750000000,2.0750,1.0000,0.0000
126022394,446476849,37,53819,0.5750000000,0.5750,1.0000,0.0000
126022394,446477897,37,53819,0.5750000000,0.5750,1.0000,0.0000
125500002,444925343,195,63352,3.3915000000,20.3490,6.0000,3.5910
126394899,447625739,207,65598,0.0000000000,0.0000,1.0000,0.0000
127436996,450633552,142,66168,2.0750000000,2.0750,1.0000,0.0000
125409565,444562851,110,62518,0.8250000000,0.8250,1.0000,0.0000
125391791,444572470,202,63415,1.7900000000,1.7900,1.0000,0.0000
126335029,447392810,76,30686,0.0000000000,0.0000,1.0000,1.6583
126171420,446858606,199,11293,12.9900000000,12.9900,1.0000,0.0000
126103192,446720023,53,53975,7.7846000000,7.7846,1.0000,1.3738
125315501,444327964,176,51795,4.9917000000,4.9917,1.0000,0.0000
125319161,444283386,53,52300,3.6524000000,3.6524,1.0000,2.3376
127685457,451342787,130,11292,10.3500000000,10.3500,1.0000,1.1500
127689869,451370258,13,61851,0.8333000000,0.8333,1.0000,0.0000
127842371,451851960,49,52979,0.8333000000,0.8333,1.0000,0.2083
126465840,447877823,175,63415,1.7900000000,1.7900,1.0000,0.0000
126465840,447885253,175,63416,1.1933000000,1.1933,1.0000,0.5967
127228406,450072111,103,20641,1.3500000000,1.3500,1.0000,0.0000
126030948,446459359,213,54690,0.2500000000,0.2500,1.0000,0.0000
126027163,446423976,142,36022,7.4911111111,0.3371,0.0450,0.0000
126026713,446426287,36,52783,2.4917000000,2.4917,1.0000,0.0000
125444534,444701182,105,61851,0.7917000000,0.7917,1.0000,0.0417
125429938,444679578,36,36027,3.5624528302,1.8881,0.5300,0.0994
125573415,445143162,176,65597,0.0000000000,0.0000,1.0000,0.0000
125668369,445402877,122,51113,0.8333000000,0.8333,1.0000,0.0000
125666611,445390543,182,65597,0.0000000000,0.0000,1.0000,0.0000
125668369,445409103,122,63156,1.6583000000,1.6583,1.0000,0.0000
125295408,444142628,188,9518,7.6415000000,7.6415,1.0000,1.3485
127102692,449698958,5,52725,6.2263000000,6.2263,1.0000,1.0988
126642901,448388337,99,51299,1.1583000000,1.1583,1.0000,0.0000
126641288,448381207,207,65597,0.0000000000,0.0000,1.0000,0.0000
126920431,449230462,164,52263,31.4917000000,31.4917,1.0000,3.5000
127134833,449760877,185,50062,12.3888000000,12.3888,1.0000,2.1863
127127870,449752021,192,46105,1.4804000000,1.4804,1.0000,0.0113
126646142,448425664,151,53419,1.5754000000,1.5754,1.0000,0.0829
125731494,445724562,80,53977,7.7846000000,7.7846,1.0000,1.3738
127842448,451852004,131,53408,0.0000000000,0.0000,1.0000,1.6250
127833937,451853682,76,52411,9.5833000000,9.5833,1.0000,0.0000
127815642,451775637,13,61621,4.1583000000,4.1583,1.0000,0.0000
127842448,451852003,131,52081,1.6250000000,1.6250,1.0000,0.0000
127840800,451789062,39,23431,0.0000000000,0.0000,1.0000,1.6583
128302911,453391047,97,66297,8.2425000000,8.2425,1.0000,0.9158
127840984,451789929,98,52771,4.5750000000,4.5750,1.0000,0.0000
125568625,445128931,164,52286,0.8333500000,1.6667,2.0000,0.0000
125658315,445384793,167,65597,0.0000000000,0.0000,1.0000,0.0000
128272587,453260315,18,46006,1.4083000000,1.4083,1.0000,0.0000
125580032,445155656,49,52295,2.2167000000,2.2167,1.0000,1.1083
125667004,445411698,193,62808,16.6667000000,16.6667,1.0000,0.0000
128143973,452865426,181,54660,2.3900000000,2.3900,1.0000,0.0000
128144607,452861451,11,50353,2.9083000000,2.9083,1.0000,0.0000
127119327,449783647,168,66597,0.8333500000,3.3334,4.0000,0.8333
127126289,449750147,177,51074,3.2417000000,3.2417,1.0000,0.0000
127125314,449748205,210,51949,1.1796000000,1.1796,1.0000,0.0621
126031114,446459431,5,61453,0.0000000000,0.0000,1.0000,2.0750
128113099,452703349,203,62583,0.0000000000,0.0000,1.0000,0.8250
128102212,452666860,176,55005,4.4083000000,4.4083,1.0000,0.0000
128113454,452696111,8,19726,1.9002000000,1.9002,1.0000,0.5915
125709064,445592094,213,65136,0.8333000000,0.8333,1.0000,0.2083
125824332,445904472,117,63923,6.2417000000,6.2417,1.0000,0.0000
126956633,449301525,116,42043,0.0000000000,0.0000,1.0000,2.9083
127543011,451017362,168,17062,6.7410000000,6.7410,1.0000,0.7490
127722357,451436461,64,19724,1.6667000000,1.6667,1.0000,0.4167
126311653,447307523,121,50081,1.0750000000,1.0750,1.0000,1.0000
126693124,448525516,185,51074,3.2417000000,3.2417,1.0000,0.0000
125353553,444438411,207,65596,0.0000000000,0.0000,1.0000,0.0000
127464882,450807682,178,54649,0.0000000000,0.0000,1.0000,2.3900
127604542,451179064,94,65786,4.0410000000,4.0410,1.0000,0.4490
127616888,451154522,156,42023,11.2417000000,11.2417,1.0000,1.2500
126204208,447008973,173,9542,2.2200000000,15.5400,7.0000,2.5900
127843500,451840927,196,63572,1.0500000000,1.0500,1.0000,0.0000
128018384,452455211,142,36295,0.9917000000,0.9917,1.0000,0.0000
126277659,447250328,105,19040,1.0213000000,1.0213,1.0000,0.0538
127082866,449543056,198,42043,2.9083000000,2.9083,1.0000,0.0000
126727436,448666079,4,46004,1.4083000000,1.4083,1.0000,0.0000
126588689,448202313,140,62464,3.3333000000,3.3333,1.0000,0.8250
126617020,448311715,34,52937,7.7846000000,7.7846,1.0000,1.3738
125677751,445470911,196,62955,0.7875000000,0.7875,1.0000,0.7875
125670225,445452527,55,65597,0.0000000000,0.0000,1.0000,0.0000
128056678,452583630,59,42066,2.9083000000,2.9083,1.0000,0.0000
125664974,445418504,116,42413,29.7429000000,29.7429,1.0000,5.2488
125776043,445764358,195,64952,0.8333000000,0.8333,1.0000,0.2083
126548288,448103800,151,53980,7.7846000000,7.7846,1.0000,1.3738
125933799,446207188,97,17061,6.3665000000,6.3665,1.0000,1.1235
126861399,449074090,37,16207,2.0750000000,2.0750,1.0000,0.0000
126920431,449213493,164,66603,0.8333000000,0.8333,1.0000,0.2083
125384203,444509842,36,50062,13.8463000000,13.8463,1.0000,0.7288
126639687,448408356,117,23431,1.6583000000,1.6583,1.0000,0.0000
126556178,448125908,172,51949,1.2417000000,1.2417,1.0000,0.0000
127749198,451547937,39,52078,1.2500000000,1.2500,1.0000,0.0000
127955998,452265439,130,53806,4.9917000000,4.9917,1.0000,0.0000
126325547,447405346,34,63407,2.9900000000,2.9900,1.0000,0.0000
128617363,454327087,203,52810,7.1910000000,7.1910,1.0000,0.7990
128594385,454303018,64,63413,0.8950000000,0.8950,1.0000,0.8950
125539240,445037165,7,53422,2.7722000000,2.7722,1.0000,1.3861
125529514,445007466,59,56235,2.5000000000,5.0625,2.0250,0.0000
125533054,445020798,181,55004,6.6666500000,13.3333,2.0000,1.6500
128247584,453198494,33,53972,6.3675000000,6.3675,1.0000,0.7075
128245220,453203432,60,62813,5.8333000000,5.8333,1.0000,-2.5000
128256076,453188846,151,52979,0.8333000000,0.8333,1.0000,0.2083
125318782,444284012,55,19721,1.6667000000,1.6667,1.0000,0.4167
126672186,448484694,131,65801,6.6583000000,6.6583,1.0000,0.0000
126689555,448538610,201,64952,0.8333400000,8.3334,10.0000,2.0833
126919879,449219952,103,53977,7.7846000000,7.7846,1.0000,1.3738
126474961,447914075,7,46557,0.6950000000,0.6950,1.0000,0.4633
126474961,447916782,7,27018,0.7722000000,0.7722,1.0000,0.3861
126060852,446543431,60,65598,0.0000000000,0.0000,1.0000,0.0000
126738656,448628784,80,48965,1.9389000000,1.9389,1.0000,0.9694
125372650,444466743,97,42419,25.4929000000,25.4929,1.0000,4.4988
125370326,444487800,35,48357,7.5000000000,7.5000,1.0000,1.6583
125370664,444450590,117,47535,0.0000000000,0.0000,1.0000,0.0000
125362843,444427266,164,25189,1.2417000000,1.2417,1.0000,0.0000
128605522,454370708,6,36024,2.6582978723,1.2494,0.4700,0.0000
128607195,454377744,220,52719,0.8333000000,0.8333,1.0000,0.1583
128595669,454308134,189,56410,1.2675000000,1.2675,1.0000,0.1408
128616437,454326888,165,22047,0.0000000000,0.0000,1.0000,0.0000
128613474,454399460,33,52079,1.6667000000,1.6667,1.0000,0.0000
128613277,454392198,156,63410,2.9900000000,2.9900,1.0000,0.0000
128599550,454344693,202,41780,2.9083000000,2.9083,1.0000,0.0000
128597040,454315285,168,56410,1.2675000000,1.2675,1.0000,0.1408
128618209,454329107,36,51317,13.1175000000,13.1175,1.0000,1.4575
128594385,454310787,64,63417,0.8950000000,0.8950,1.0000,0.8950
128596142,454314341,210,62519,0.4083000000,0.4083,1.0000,0.0000
128596142,454314342,210,62519,0.4083000000,0.4083,1.0000,0.0000
128613474,454394075,33,42048,1.9500000000,1.9500,1.0000,0.0000
128613277,454404432,156,63409,2.9900000000,2.9900,1.0000,0.0000
128601577,454357256,202,62955,1.5750000000,1.5750,1.0000,0.0000
128596142,454317449,210,21845,1.1333000000,1.1333,1.0000,0.0000
128602966,454364164,8,55004,6.6667000000,6.6667,1.0000,0.8250
128613474,454392280,33,42046,6.5417000000,6.5417,1.0000,0.0000
128594385,454307133,64,65784,0.8950000000,0.8950,1.0000,0.8950
128613474,454404832,33,52079,1.6667000000,1.6667,1.0000,0.0000
128617363,454337080,203,56410,1.2675000000,1.2675,1.0000,0.1408
128597040,454315926,168,52719,0.8333000000,0.8333,1.0000,0.1583
127164789,449908061,39,11293,10.3500000000,10.3500,1.0000,1.1500
126343312,447428748,131,63375,0.8333000000,0.8333,1.0000,0.0000
126334820,447387371,219,65598,0.0000000000,0.0000,1.0000,0.0000
127274061,450217268,35,54830,0.8333000000,0.8333,1.0000,0.2083
127079684,449595834,176,47764,2.4917000000,2.4917,1.0000,0.0000
127913717,452103824,166,19722,2.0833000000,2.0833,1.0000,0.0000
125738616,445678710,104,52776,2.4917000000,2.4917,1.0000,0.0000
126098114,446670806,201,42065,0.0000000000,0.0000,1.0000,2.9083
126277659,447250990,105,52713,1.4171000000,1.4171,1.0000,0.0746
125318782,444283057,55,54656,2.3900000000,2.3900,1.0000,0.0000
126929207,449243766,168,42039,2.9083000000,2.9083,1.0000,0.0000
126152095,446806706,213,66165,4.9917000000,4.9917,1.0000,0.0000
127108190,449649447,63,54663,0.0000000000,0.0000,1.0000,2.3900
127108190,449649666,63,54656,2.3900000000,2.3900,1.0000,0.0000
126855013,449097057,187,59843,6.9900000000,6.9900,1.0000,0.0000
125362825,444425721,37,65597,0.0000000000,0.0000,1.0000,0.0000
127155238,449884067,212,56325,2.4917000000,2.4917,1.0000,0.0000
126642789,448383749,151,52937,7.7846000000,7.7846,1.0000,1.3738
126640909,448439910,216,62349,1.6583000000,1.6583,1.0000,0.0000
126642827,448389395,172,64952,0.8333333333,2.5000,3.0000,0.6250
126465840,447885251,175,63418,1.7900000000,1.7900,1.0000,0.0000
126474587,447953683,212,65598,0.0000000000,0.0000,1.0000,0.0000
126456323,447850250,117,18411,1.0750000000,1.0750,1.0000,0.0000
126456323,447848660,117,45807,0.7417000000,0.7417,1.0000,0.0000
125728435,445658956,202,41454,6.0000000000,6.0000,1.0000,1.6900
127613007,451211687,103,51113,0.8333000000,0.8333,1.0000,0.0000
125671552,445441513,186,55000,2.4917000000,2.4917,1.0000,0.0000
125677889,445464636,35,53406,1.2167000000,1.2167,1.0000,0.6083
125620063,445321006,59,52265,7.7846000000,7.7846,1.0000,1.3738
127446889,450661890,156,42410,8.2425000000,8.2425,1.0000,0.9158
126311617,447299317,153,48767,13.4513000000,13.4513,1.0000,2.3738
126676119,448486924,140,65410,4.9917000000,4.9917,1.0000,0.0000
125485024,444870492,78,51075,3.2417000000,3.2417,1.0000,0.0000
127464949,450795952,188,56410,1.4083000000,1.4083,1.0000,0.0000
126317325,447318329,216,65598,0.0000000000,0.0000,1.0000,0.0000
125923144,446218021,74,46552,1.0000000000,1.0000,1.0000,0.0000
127079127,449593966,98,65598,0.0000000000,0.0000,1.0000,0.0000
125407799,444546328,110,65597,0.0000000000,0.0000,1.0000,0.0000
125772309,445803866,216,66603,0.8333000000,0.8333,1.0000,0.2083
125764706,445819070,56,48357,7.5000000000,15.0000,2.0000,3.3167
126144202,446767954,78,28146,1.6583000000,1.6583,1.0000,0.0000
126559092,448121604,191,19724,1.6667000000,1.6667,1.0000,0.4167
125466712,444784854,7,54996,2.4917000000,2.4917,1.0000,0.0000
128256076,453198386,151,52979,0.8333000000,0.8333,1.0000,0.2083
127913717,452098747,166,19722,2.0833000000,2.0833,1.0000,0.0000
127788428,451630550,153,28147,2.5750000000,2.5750,1.0000,0.0000
128112259,452699770,130,54690,0.2083000000,0.2083,1.0000,0.0417
128113454,452691317,8,63407,2.9900000000,2.9900,1.0000,0.0000
128113099,452692130,203,25973,1.0750000000,1.0750,1.0000,0.0000
128426770,453862230,77,13247,5.4900000000,5.4900,1.0000,0.0000
128094593,452641335,38,17062,6.7410000000,6.7410,1.0000,0.7490
128325415,453526085,53,63413,1.7900000000,1.7900,1.0000,0.0000
128338639,453616937,118,63413,1.7900000000,1.7900,1.0000,0.0000
128324528,453521357,143,10427,1.1333000000,1.1333,1.0000,0.0000
125731823,445657709,201,64952,0.8333333333,2.5000,3.0000,0.6250
128324528,453526494,143,21845,1.1333000000,1.1333,1.0000,0.0000
128318313,453445010,49,54996,0.0000000000,0.0000,1.0000,2.4917
127079684,449596871,176,54690,0.2500000000,0.2500,1.0000,0.0000
127063521,449606644,177,42410,8.7004000000,8.7004,1.0000,0.4579
127074011,449610755,200,53419,1.1056000000,1.1056,1.0000,0.5528
128031482,452512584,53,54649,2.3900000000,2.3900,1.0000,0.0000
125782348,445815215,176,59901,2.0750000000,2.0750,1.0000,0.0000
125762935,445747788,174,61453,0.0000000000,0.0000,1.0000,2.0750
128159675,452993640,64,13247,5.4900000000,5.4900,1.0000,0.0000
128420749,453825708,7,40954,5.6175000000,5.6175,1.0000,0.6242
128175589,452976049,172,63417,1.7900000000,8.9500,5.0000,0.0000
128032421,452503986,182,40952,5.6175000000,5.6175,1.0000,0.6242
128289403,453266838,55,47768,2.4917000000,2.4917,1.0000,0.0000
126672186,448483367,131,52979,0.8333000000,0.8333,1.0000,0.2083
126681014,448553555,210,48357,7.5000000000,7.5000,1.0000,1.6583
126919879,449210361,103,62518,0.8250000000,0.8250,1.0000,0.0000
126924270,449204413,191,54623,1.6583000000,1.6583,1.0000,0.0000
